,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
327,13152,UTIDFP35P2-MF,UTIDFP35P2,,-1.000000,1,,NSE,1.000000
328,13158,UTIRFP35P2-MF,UTIRFP35P2,,-1.000000,1,,NSE,1.000000
329,13150,UTIDAP35P2-MF,UTIDAP35P2,,-1.000000,1,,NSE,1.000000
330,13162,CELEBRITY-EQ,CELEBRITY,,-1.000000,1,,NSE,1.000000
331,13182,ROHLTD-EQ,ROHLTD,,-1.000000,1,,NSE,5.000000
332,13247,765NL32-SG,765NL32,,-1.000000,100,,NSE,1.000000
333,13288,AFSL-EQ,AFSL,,-1.000000,1,,NSE,1.000000
334,13235,ABSLFTUBRN-MF,ABSLFTUBRN,,-1.000000,1,,NSE,1.000000
335,13379,761TN32A-SG,761TN32A,,-1.000000,100,,NSE,1.000000
336,13393,769TN37-SG,769TN37,,-1.000000,100,,NSE,1.000000
337,13387,766TS34-SG,766TS34,,-1.000000,100,,NSE,1.000000
338,13384,765KA34-SG,765KA34,,-1.000000,100,,NSE,1.000000
339,13401,767WB41-SG,767WB41,,-1.000000,100,,NSE,1.000000
340,13419,SUPREMEINF-BZ,SUPREMEINF,,-1.000000,1,,NSE,1.000000
341,13432,ELIN-BE,ELIN,,-1.000000,1,,NSE,1.000000
342,13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
343,13471,SHIVAUM-ST,SHIVAUM,,-1.000000,500,,NSE,5.000000
344,13497,965SCL25C-N0,965SCL25C,,-1.000000,1,,NSE,1.000000
345,13511,MUNJALAU-EQ,MUNJALAU,,-1.000000,1,,NSE,1.000000
346,13578,RBMINFRA-ST,RBMINFRA,,-1.000000,200,,NSE,5.000000
347,13627,763HR33-SG,763HR33,,-1.000000,100,,NSE,1.000000
348,13601,76KA33-SG,76KA33,,-1.000000,100,,NSE,1.000000
349,13598,SELAN-EQ,SELAN,,-1.000000,1,,NSE,5.000000
350,1364,649GJ29-SG,649GJ29,,-1.000000,100,,NSE,1.000000
351,13643,ELECON-EQ,ELECON,,-1.000000,1,,NSE,5.000000
352,13716,762UK33-SG,762UK33,,-1.000000,100,,NSE,1.000000
353,13656,ALICON-EQ,ALICON,,-1.000000,1,,NSE,5.000000
354,13731,CMNL-SM,CMNL,,-1.000000,750,,NSE,5.000000
355,13753,MANOMAY-EQ,MANOMAY,,-1.000000,1,,NSE,1.000000
356,13750,FLUOROCHEM-EQ,FLUOROCHEM,,-1.000000,1,,NSE,10.000000
357,13745,GTLINFRA-EQ,GTLINFRA,,-1.000000,1,,NSE,1.000000
358,1376,668JH32-SG,668JH32,,-1.000000,100,,NSE,1.000000
359,13756,SHIVAMAUTO-EQ,SHIVAMAUTO,,-1.000000,1,,NSE,1.000000
360,13775,AARVEEDEN-BE,AARVEEDEN,,-1.000000,1,,NSE,1.000000
361,13821,RUCHIRA-EQ,RUCHIRA,,-1.000000,1,,NSE,1.000000
362,13794,BAIDFIN-EQ,BAIDFIN,,-1.000000,1,,NSE,1.000000
363,13878,769AP35-SG,769AP35,,-1.000000,100,,NSE,1.000000
364,13852,865IIFL28-NS,865IIFL28,,-1.000000,1,,NSE,1.000000
365,13858,IIFLZC28A-NU,IIFLZC28A,,-1.000000,1,,NSE,1.000000
366,13850,IIFLZC26A-NR,IIFLZC26A,,-1.000000,1,,NSE,1.000000
367,13887,764GA33-SG,764GA33,,-1.000000,100,,NSE,1.000000
368,13897,769MZ37-SG,769MZ37,,-1.000000,100,,NSE,1.000000
369,13902,764RJ38-SG,764RJ38,,-1.000000,100,,NSE,1.000000
370,13880,BANCOINDIA-EQ,BANCOINDIA,,-1.000000,1,,NSE,5.000000
371,13987,ABSLBANETF-EQ,ABSLBANETF,,-1.000000,1,,NSE,1.000000
372,13976,TANLA-EQ,TANLA,,-1.000000,1,,NSE,5.000000
373,13982,JASH-EQ,JASH,,-1.000000,1,,NSE,5.000000
374,13946,UTIRAP35P3-MF,UTIRAP35P3,,-1.000000,1,,NSE,1.000000
375,1403,HINDOILEXP-EQ,HINDOILEXP,,-1.000000,1,,NSE,1.000000
376,1401,SUPREMEENG-BE,SUPREMEENG,,-1.000000,1,,NSE,1.000000
377,14087,763JH30-SG,763JH30,,-1.000000,100,,NSE,1.000000
378,14097,764TS33-SG,764TS33,,-1.000000,100,,NSE,1.000000
379,14113,756RJ48-SG,756RJ48,,-1.000000,100,,NSE,1.000000
380,1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
381,14154,UNOMINDA-EQ,UNOMINDA,,-1.000000,1,,NSE,10.000000
382,14203,HUBTOWN-EQ,HUBTOWN,,-1.000000,1,,NSE,1.000000
383,14214,IMC1-N0,IMC1,,-1.000000,1,,NSE,1.000000
384,14286,GOLDETF-EQ,GOLDETF,,-1.000000,1,,NSE,1.000000
385,14245,TVSSRICHAK-EQ,TVSSRICHAK,,-1.000000,1,,NSE,10.000000
386,14223,TIIL-EQ,TIIL,,-1.000000,1,,NSE,10.000000
387,14357,756TN53-SG,756TN53,,-1.000000,100,,NSE,1.000000
388,14304,FSL-EQ,FSL,,-1.000000,1,,NSE,5.000000
389,14327,HDFC2638RG-MF,HDFC2638RG,,-1.000000,1,,NSE,1.000000
390,14376,774UK33-SG,774UK33,,-1.000000,100,,NSE,1.000000
391,14375,772BR33A-SG,772BR33A,,-1.000000,100,,NSE,1.000000
392,1437,668KA36-SG,668KA36,,-1.000000,100,,NSE,1.000000
393,144,GODREJAGRO-EQ,GODREJAGRO,,-1.000000,1,,NSE,5.000000
394,14411,SRIVASAVI-SM,SRIVASAVI,,-1.000000,1000,,NSE,5.000000
395,14428,GOLDBEES-EQ,GOLDBEES,,-1.000000,1,,NSE,1.000000
396,14448,NAHARPOLY-BE,NAHARPOLY,,-1.000000,1,,NSE,5.000000
397,14413,PAGEIND-EQ,PAGEIND,,-1.000000,1,,NSE,500.000000
398,14518,ABSLLIQUID-EQ,ABSLLIQUID,,-1.000000,1,,NSE,1.000000
399,14554,774UP37-SG,774UP37,,-1.000000,100,,NSE,1.000000
400,14523,ICRA-EQ,ICRA,,-1.000000,1,,NSE,50.000000
401,14557,AROGRANITE-EQ,AROGRANITE,,-1.000000,1,,NSE,1.000000
402,14562,ZENITHSTL-EQ,ZENITHSTL,,-1.000000,1,,NSE,1.000000
403,14616,SIMBHALS-BE,SIMBHALS,,-1.000000,1,,NSE,1.000000
404,14597,ALPHAGEO-EQ,ALPHAGEO,,-1.000000,1,,NSE,5.000000
405,14707,TIMETECHNO-EQ,TIMETECHNO,,-1.000000,1,,NSE,5.000000
406,14628,FSC-BZ,FSC,,-1.000000,1,,NSE,1.000000
407,14721,948SCL26D-AI,948SCL26D,,-1.000000,1,,NSE,1.000000
408,14710,1015SCL28A-AL,1015SCL28A,,-1.000000,1,,NSE,1.000000
409,14726,HFMPM23DGR-MF,HFMPM23DGR,,-1.000000,1,,NSE,1.000000
410,14753,031NSETEST-EQ,031NSETEST,,-1.000000,1,,NSE,5.000000
411,14769,091NSETEST-EQ,091NSETEST,,-1.000000,1,,NSE,5.000000
412,1476,IDBI-EQ,IDBI,,-1.000000,1,,NSE,1.000000
413,14820,776UK33-SG,776UK33,,-1.000000,100,,NSE,1.000000
414,14847,VIPCLOTHNG-BE,VIPCLOTHNG,,-1.000000,1,,NSE,1.000000
415,14832,WSI-BE,WSI,,-1.000000,1,,NSE,1.000000
416,14860,776TN53-SG,776TN53,,-1.000000,100,,NSE,1.000000
417,14894,CENTRALBK-EQ,CENTRALBK,,-1.000000,1,,NSE,1.000000
418,14900,SAHYADRI-EQ,SAHYADRI,,-1.000000,1,,NSE,5.000000
419,14946,F13DG-MF,F13DG,,-1.000000,1,,NSE,1.000000
420,15021,758NL33-SG,758NL33,,-1.000000,100,,NSE,1.000000
421,15051,MOS-SM,MOS,,-1.000000,400,,NSE,5.000000
422,15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
423,15106,761TS44-SG,761TS44,,-1.000000,100,,NSE,1.000000
424,15119,EDELWEISS-EQ,EDELWEISS,,-1.000000,1,,NSE,1.000000
425,1513,535RJ25-SG,535RJ25,,-1.000000,100,,NSE,1.000000
426,15174,TARIL-EQ,TARIL,,-1.000000,1,,NSE,5.000000
427,15234,AMBIKCO-EQ,AMBIKCO,,-1.000000,1,,NSE,10.000000
428,15209,PPAP-EQ,PPAP,,-1.000000,1,,NSE,1.000000
429,15240,1050SFIL28-NV,1050SFIL28,,-1.000000,1,,NSE,1.000000
430,1532,668WB35-SG,668WB35,,-1.000000,100,,NSE,1.000000
431,15267,747AP37-SG,747AP37,,-1.000000,100,,NSE,1.000000
432,15248,KAVVERITEL-BE,KAVVERITEL,,-1.000000,1,,NSE,1.000000
433,15324,746KL48-SG,746KL48,,-1.000000,100,,NSE,1.000000
434,15404,ATAM-EQ,ATAM,,-1.000000,1,,NSE,1.000000
435,15370,830CIFC26-N2,830CIFC26,,-1.000000,1,,NSE,1.000000
436,15744,727GJ31-SG,727GJ31,,-1.000000,100,,NSE,1.000000
437,15578,737AP43-SG,737AP43,,-1.000000,100,,NSE,1.000000
438,15783,732TS48-SG,732TS48,,-1.000000,100,,NSE,1.000000
439,1594,INFY-EQ,INFY,,-1.000000,1,,NSE,10.000000
440,15815,NXST-RR,NXST,,-1.000000,1,,NSE,1.000000
441,16035,733NL33-SG,733NL33,,-1.000000,100,,NSE,1.000000
442,16062,734RJ33-SG,734RJ33,,-1.000000,100,,NSE,1.000000
443,16092,729KL49-SG,729KL49,,-1.000000,100,,NSE,1.000000
444,16249,INFIBEAM-EQ,INFIBEAM,,-1.000000,1,,NSE,1.000000
445,16250,739MN35-SG,739MN35,,-1.000000,100,,NSE,1.000000
446,16346,736RJ33-SG,736RJ33,,-1.000000,100,,NSE,1.000000
447,166,ANDHRAPAP-EQ,ANDHRAPAP,,-1.000000,1,,NSE,1.000000
448,163,APOLLOTYRE-EQ,APOLLOTYRE,,-1.000000,1,,NSE,5.000000
449,16656,729TN53-SG,729TN53,,-1.000000,100,,NSE,1.000000
450,16647,733AP33-SG,733AP33,,-1.000000,100,,NSE,1.000000
451,16683,DIGISPICE-EQ,DIGISPICE,,-1.000000,1,,NSE,1.000000
452,16711,SAHANA-SM,SAHANA,,-1.000000,125,,NSE,5.000000
453,16696,GHCLTEXTIL-EQ,GHCLTEXTIL,,-1.000000,1,,NSE,1.000000
454,16819,QNIFTY-EQ,QNIFTY,,-1.000000,1,,NSE,1.000000
455,16784,734HR31-SG,734HR31,,-1.000000,100,,NSE,1.000000
456,16713,UBL-EQ,UBL,,-1.000000,1,,NSE,10.000000
457,16929,736JK35-SG,736JK35,,-1.000000,100,,NSE,1.000000
458,16923,74AP32-SG,74AP32,,-1.000000,100,,NSE,1.000000
459,16870,81TCHF28-N8,81TCHF28,,-1.000000,1,,NSE,1.000000
460,16979,74HR33-SG,74HR33,,-1.000000,100,,NSE,1.000000
461,16987,743AP39-SG,743AP39,,-1.000000,100,,NSE,1.000000
462,16998,739KL52-SG,739KL52,,-1.000000,100,,NSE,1.000000
463,16933,INDBANK-EQ,INDBANK,,-1.000000,1,,NSE,1.000000
464,17101,75HP38-SG,75HP38,,-1.000000,100,,NSE,1.000000
465,17043,IIFLZC28B-Y1,IIFLZC28B,,-1.000000,1,,NSE,1.000000
466,17032,THYROCARE-EQ,THYROCARE,,-1.000000,1,,NSE,10.000000
467,17115,743TS50-SG,743TS50,,-1.000000,100,,NSE,1.000000
468,1712,66ML30A-SG,66ML30A,,-1.000000,100,,NSE,1.000000
469,17132,PENTAGON-SM,PENTAGON,,-1.000000,1000,,NSE,5.000000
470,17207,ITETFADD-EQ,ITETFADD,,-1.000000,1,,NSE,1.000000
471,17256,ALBERTDAVD-EQ,ALBERTDAVD,,-1.000000,1,,NSE,5.000000
472,17307,AJMERA-EQ,AJMERA,,-1.000000,1,,NSE,5.000000
473,1739,665AP36-SG,665AP36,,-1.000000,100,,NSE,1.000000
474,17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,10.000000
475,17376,EXCEL-EQ,EXCEL,,-1.000000,1,,NSE,1.000000
476,17395,SETF10GILT-EQ,SETF10GILT,,-1.000000,1,,NSE,1.000000
477,17397,PREMEXPLN-EQ,PREMEXPLN,,-1.000000,1,,NSE,5.000000
478,17453,74UP33-SG,74UP33,,-1.000000,100,,NSE,1.000000
479,1745,665AP40-SG,665AP40,,-1.000000,100,,NSE,1.000000
480,17463,736TN43-SG,736TN43,,-1.000000,100,,NSE,1.000000
481,17478,920SCL23A-AO,920SCL23A,,-1.000000,1,,NSE,1.000000
482,17508,940SCL26C-AU,940SCL26C,,-1.000000,1,,NSE,1.000000
483,17521,902SCL26I-AW,902SCL26I,,-1.000000,1,,NSE,1.000000
484,17572,LIQUID-EQ,LIQUID,,-1.000000,1,,NSE,1.000000
485,1761,865NHB34-N4,865NHB34,,-1.000000,1,,NSE,1.000000
486,17528,948SCL26I-AX,948SCL26I,,-1.000000,1,,NSE,1.000000
487,17613,SENSEXADD-EQ,SENSEXADD,,-1.000000,1,,NSE,1.000000
488,17702,MIDSELIETF-EQ,MIDSELIETF,,-1.000000,1,,NSE,1.000000
489,17669,744AP43-SG,744AP43,,-1.000000,100,,NSE,1.000000
490,17691,VIJIFIN-EQ,VIJIFIN,,-1.000000,1,,NSE,1.000000
491,17834,747TS32-SG,747TS32,,-1.000000,100,,NSE,1.000000
492,17794,SOMICONVEY-EQ,SOMICONVEY,,-1.000000,1,,NSE,1.000000
493,17781,KKVAPOW-SM,KKVAPOW,,-1.000000,156,,NSE,5.000000
494,17841,743PN48A-SG,743PN48A,,-1.000000,100,,NSE,1.000000
495,17839,GILLANDERS-EQ,GILLANDERS,,-1.000000,1,,NSE,1.000000
496,18083,752PN35-SG,752PN35,,-1.000000,100,,NSE,1.000000
497,18062,BPF02D5R-MF,BPF02D5R,,-1.000000,1,,NSE,1.000000
498,18131,YASHO-EQ,YASHO,,-1.000000,1,,NSE,10.000000
499,18164,BPF01D1D-MF,BPF01D1D,,-1.000000,1,,NSE,1.000000
500,18196,FISTIP3QDP-MF,FISTIP3QDP,,-1.000000,1,,NSE,1.000000
501,18175,IF3GPD-MF,IF3GPD,,-1.000000,1,,NSE,1.000000
502,18185,HFMPCC50DD-MF,HFMPCC50DD,,-1.000000,1,,NSE,1.000000
503,18191,HFMPCC75DD-MF,HFMPCC75DD,,-1.000000,1,,NSE,1.000000
504,18279,HDFCLIQUID-EQ,HDFCLIQUID,,-1.000000,1,,NSE,1.000000
505,1827,645GJ30A-SG,645GJ30A,,-1.000000,100,,NSE,1.000000
506,1826,KAMATHOTEL-EQ,KAMATHOTEL,,-1.000000,1,,NSE,1.000000
507,18200,FISTIPD3QD-MF,FISTIPD3QD,,-1.000000,1,,NSE,1.000000
508,18402,747UK33-SG,747UK33,,-1.000000,100,,NSE,1.000000
509,18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1.000000,1,,NSE,10.000000
510,18391,RBLBANK-EQ,RBLBANK,,-1.000000,1,,NSE,1.000000
511,1842,66UP31-SG,66UP31,,-1.000000,100,,NSE,1.000000
512,18408,744RJ36-SG,744RJ36,,-1.000000,100,,NSE,1.000000
513,18417,RISHABH-EQ,RISHABH,,-1.000000,1,,NSE,5.000000
514,18536,746MP39-SG,746MP39,,-1.000000,100,,NSE,1.000000
515,185,678MH32-SG,678MH32,,-1.000000,100,,NSE,1.000000
516,18687,741JK53-SG,741JK53,,-1.000000,100,,NSE,1.000000
517,1871,665AP41-SG,665AP41,,-1.000000,100,,NSE,1.000000
518,18644,DIAMINESQ-EQ,DIAMINESQ,,-1.000000,1,,NSE,5.000000
519,18743,SIGNATURE-EQ,SIGNATURE,,-1.000000,1,,NSE,10.000000
520,18938,745GJ31-SG,745GJ31,,-1.000000,100,,NSE,1.000000
521,18812,925SCL25F-BD,925SCL25F,,-1.000000,1,,NSE,1.000000
522,18829,SCL25B-BI,SCL25B,,-1.000000,1,,NSE,1.000000
523,18897,1025SCL33A-N1,1025SCL33A,,-1.000000,1,,NSE,1.000000
524,1902,663WB41-SG,663WB41,,-1.000000,100,,NSE,1.000000
525,18954,748HR35-SG,748HR35,,-1.000000,100,,NSE,1.000000
526,1901,CUMMINSIND-EQ,CUMMINSIND,,-1.000000,1,,NSE,10.000000
527,19084,ITBEES-EQ,ITBEES,,-1.000000,1,,NSE,1.000000
528,19113,UDS-EQ,UDS,,-1.000000,1,,NSE,5.000000
529,19093,SAAKSHI-SM,SAAKSHI,,-1.000000,600,,NSE,5.000000
530,1927,LIQUIDETF-EQ,LIQUIDETF,,-1.000000,1,,NSE,1.000000
531,19180,754CG31-SG,754CG31,,-1.000000,100,,NSE,1.000000
532,19163,754UK33-SG,754UK33,,-1.000000,100,,NSE,1.000000
533,19209,HEADSUP-BE,HEADSUP,,-1.000000,1,,NSE,1.000000
534,193,ARVIND-EQ,ARVIND,,-1.000000,1,,NSE,5.000000
535,19279,THEJO-EQ,THEJO,,-1.000000,1,,NSE,10.000000
536,1937,KREBSBIO-EQ,KREBSBIO,,-1.000000,1,,NSE,1.000000
537,1944,661KA33-SG,661KA33,,-1.000000,100,,NSE,1.000000
538,19451,CAPTRUST-BE,CAPTRUST,,-1.000000,1,,NSE,1.000000
539,19531,BAJAJCON-EQ,BAJAJCON,,-1.000000,1,,NSE,1.000000
540,19606,77KA34-SG,77KA34,,-1.000000,100,,NSE,1.000000
541,19578,UGARSUGAR-EQ,UGARSUGAR,,-1.000000,1,,NSE,1.000000
542,19579,ARVINDPORT-SM,ARVINDPORT,,-1.000000,1500,,NSE,5.000000
543,19585,BSE-EQ,BSE,,-1.000000,1,,NSE,10.000000
544,19725,775TS37-SG,775TS37,,-1.000000,100,,NSE,1.000000
545,19623,76JK53-SG,76JK53,,-1.000000,100,,NSE,1.000000
546,19717,773GA33-SG,773GA33,,-1.000000,100,,NSE,1.000000
547,19728,774RJ39-SG,774RJ39,,-1.000000,100,,NSE,1.000000
548,19729,772AP41-SG,772AP41,,-1.000000,100,,NSE,1.000000
549,19770,SCL26-NA,SCL26,,-1.000000,1,,NSE,1.000000
550,19853,920PEL28-N2,920PEL28,,-1.000000,1,,NSE,1.000000
551,19972,735PFCL35-N1,735PFCL35,,-1.000000,1,,NSE,1.000000
552,20022,830PFCL27-N5,830PFCL27,,-1.000000,1,,NSE,1.000000
553,19943,DEEPAKNTR-EQ,DEEPAKNTR,,-1.000000,1,,NSE,10.000000
554,20092,TASTYBITE-EQ,TASTYBITE,,-1.000000,1,,NSE,100.000000
555,20052,740IIFCL33-N1,740IIFCL33,,-1.000000,1,,NSE,1.000000
556,20028,892PFCL33-N8,892PFCL33,,-1.000000,1,,NSE,1.000000
557,20082,SCLZC26D-NO,SCLZC26D,,-1.000000,1,,NSE,1.000000
558,20108,718HP32-SG,718HP32,,-1.000000,100,,NSE,1.000000
559,20147,719AP34-SG,719AP34,,-1.000000,100,,NSE,1.000000
560,201,UNIDT-EQ,UNIDT,,-1.000000,1,,NSE,1.000000
561,2017,661TS51-SG,661TS51,,-1.000000,100,,NSE,1.000000
562,20151,725GR2028-GS,725GR2028,,-1.000000,1,,NSE,1.000000
563,20178,AKSHARCHEM-EQ,AKSHARCHEM,,-1.000000,1,,NSE,1.000000
564,20160,CANTABIL-EQ,CANTABIL,,-1.000000,1,,NSE,1.000000
565,20226,77BR38-SG,77BR38,,-1.000000,100,,NSE,1.000000
566,20224,JWL-EQ,JWL,,-1.000000,1,,NSE,5.000000
567,20311,718AS29-SG,718AS29,,-1.000000,100,,NSE,1.000000
568,20302,PRESTIGE-EQ,PRESTIGE,,-1.000000,1,,NSE,10.000000
569,20335,768TN30B-SG,768TN30B,,-1.000000,100,,NSE,1.000000
570,20344,771HR33-SG,771HR33,,-1.000000,100,,NSE,1.000000
571,20350,773KA34-SG,773KA34,,-1.000000,100,,NSE,1.000000
572,20347,774RJ33-SG,774RJ33,,-1.000000,100,,NSE,1.000000
573,20393,772HR33-SG,772HR33,,-1.000000,100,,NSE,1.000000
574,20392,769KA33A-SG,769KA33A,,-1.000000,100,,NSE,1.000000
575,20433,CIFCZC25-ND,CIFCZC25,,-1.000000,1,,NSE,1.000000
576,20435,850CIFCL26-NE,850CIFCL26,,-1.000000,1,,NSE,1.000000
577,20475,771HR33A-SG,771HR33A,,-1.000000,100,,NSE,1.000000
578,20472,771AP31-SG,771AP31,,-1.000000,100,,NSE,1.000000
579,20476,774AS33A-SG,774AS33A,,-1.000000,100,,NSE,1.000000
580,20454,GRAPHISAD-SM,GRAPHISAD,,-1.000000,1200,,NSE,5.000000
581,20518,720AR30-SG,720AR30,,-1.000000,100,,NSE,1.000000
582,20556,INDIASHLTR-EQ,INDIASHLTR,,-1.000000,1,,NSE,5.000000
583,20488,ACCENTMIC-SM,ACCENTMIC,,-1.000000,500,,NSE,5.000000
584,20628,843TPL26-N4,843TPL26,,-1.000000,1,,NSE,1.000000
585,20638,92LTF29-N4,92LTF29,,-1.000000,1,,NSE,1.000000
586,20691,87LTF27-NH,87LTF27,,-1.000000,1,,NSE,1.000000
587,20715,865LTF26-NN,865LTF26,,-1.000000,1,,NSE,1.000000
588,2074,699JK31-SG,699JK31,,-1.000000,100,,NSE,1.000000
589,20796,707JK30-SG,707JK30,,-1.000000,100,,NSE,1.000000
590,20769,957ISFL26-N2,957ISFL26,,-1.000000,1,,NSE,1.000000
591,20762,921ISFL25-N0,921ISFL25,,-1.000000,1,,NSE,1.000000
592,2080,688UP31-SG,688UP31,,-1.000000,100,,NSE,1.000000
593,20862,699GA30-SG,699GA30,,-1.000000,100,,NSE,1.000000
594,20856,ZEELEARN-BE,ZEELEARN,,-1.000000,1,,NSE,1.000000
595,2085,MAHSCOOTER-EQ,MAHSCOOTER,,-1.000000,1,,NSE,100.000000
596,20945,768KA37-SG,768KA37,,-1.000000,100,,NSE,1.000000
597,20960,72AS29-SG,72AS29,,-1.000000,100,,NSE,1.000000
598,20948,762KL44-SG,762KL44,,-1.000000,100,,NSE,1.000000
599,20903,813PNBH33-N0,813PNBH33,,-1.000000,1,,NSE,1.000000
600,21042,1075SCL33-YK,1075SCL33,,-1.000000,1,,NSE,1.000000
601,21031,8HR30-SG,8HR30,,-1.000000,100,,NSE,1.000000
602,20972,888SCL25B-Y2,888SCL25B,,-1.000000,1,,NSE,1.000000
603,21000,948SCL26B-Y8,948SCL26B,,-1.000000,1,,NSE,1.000000
604,21054,688AP35-SG,688AP35,,-1.000000,100,,NSE,1.000000
605,21050,780AP33-SG,780AP33,,-1.000000,100,,NSE,1.000000
606,21062,INNOVACAP-EQ,INNOVACAP,,-1.000000,1,,NSE,5.000000
607,21120,HRHNEXT-ST,HRHNEXT,,-1.000000,1500,,NSE,5.000000
608,21163,773KA35A-SG,773KA35A,,-1.000000,100,,NSE,1.000000
609,21162,695AS30-SG,695AS30,,-1.000000,100,,NSE,1.000000
610,21259,753AS29-SG,753AS29,,-1.000000,100,,NSE,1.000000
611,21348,IBLFL-SM,IBLFL,,-1.000000,2000,,NSE,5.000000
612,2137,695RJ31-SG,695RJ31,,-1.000000,100,,NSE,1.000000
613,21463,793THDC34-N0,793THDC34,,-1.000000,1,,NSE,1.000000
614,21451,APS-SM,APS,,-1.000000,250,,NSE,5.000000
615,21542,76TS43-SG,76TS43,,-1.000000,100,,NSE,1.000000
616,2150,697RJ51-SG,697RJ51,,-1.000000,100,,NSE,1.000000
617,21614,ABCAPITAL-EQ,ABCAPITAL,,-1.000000,1,,NSE,1.000000
618,21687,BRNL-BE,BRNL,,-1.000000,1,,NSE,1.000000
619,21841,758TN54-SG,758TN54,,-1.000000,100,,NSE,1.000000
620,21789,697PN40-SG,697PN40,,-1.000000,100,,NSE,1.000000
621,21794,DAVANGERE-EQ,DAVANGERE,,-1.000000,1,,NSE,1.000000
622,21894,730PN31-SG,730PN31,,-1.000000,100,,NSE,1.000000
623,21908,728KL30-SG,728KL30,,-1.000000,100,,NSE,1.000000
624,21915,703KL30-SG,703KL30,,-1.000000,100,,NSE,1.000000
625,21899,705KL30-SG,705KL30,,-1.000000,100,,NSE,1.000000
626,21926,69MN30-SG,69MN30,,-1.000000,100,,NSE,1.000000
627,21922,699MN30-SG,699MN30,,-1.000000,100,,NSE,1.000000
628,21920,705MN30-SG,705MN30,,-1.000000,100,,NSE,1.000000
629,21933,778MH29-SG,778MH29,,-1.000000,100,,NSE,1.000000
630,21975,657MP30-SG,657MP30,,-1.000000,100,,NSE,1.000000
631,21949,652MP35-SG,652MP35,,-1.000000,100,,NSE,1.000000
632,21940,783MH30-SG,783MH30,,-1.000000,100,,NSE,1.000000
633,21957,INDTERRAIN-EQ,INDTERRAIN,,-1.000000,1,,NSE,1.000000
634,2200,SGBFEB29XI-GB,SGBFEB29XI,,-1.000000,1,,NSE,1.000000
635,22018,72MZ29-SG,72MZ29,,-1.000000,100,,NSE,1.000000
636,21995,80NL30-SG,80NL30,,-1.000000,100,,NSE,1.000000
637,21979,694MP35-SG,694MP35,,-1.000000,100,,NSE,1.000000
638,22054,715RJ30-SG,715RJ30,,-1.000000,100,,NSE,1.000000
639,22036,745RJ30-SG,745RJ30,,-1.000000,100,,NSE,1.000000
640,22077,671RJ30-SG,671RJ30,,-1.000000,100,,NSE,1.000000
641,22022,545RJ25-SG,545RJ25,,-1.000000,100,,NSE,1.000000
642,22090,716UP29-SG,716UP29,,-1.000000,100,,NSE,1.000000
643,22097,669UP30-SG,669UP30,,-1.000000,100,,NSE,1.000000
644,22110,719TN35-SG,719TN35,,-1.000000,100,,NSE,1.000000
645,22079,655RJ30-SG,655RJ30,,-1.000000,100,,NSE,1.000000
646,22124,72TN31-SG,72TN31,,-1.000000,100,,NSE,1.000000
647,22123,717TN29-SG,717TN29,,-1.000000,100,,NSE,1.000000
648,22113,669TN50-SG,669TN50,,-1.000000,100,,NSE,1.000000
649,22112,674TN50-SG,674TN50,,-1.000000,100,,NSE,1.000000
650,22153,729WB29-SG,729WB29,,-1.000000,100,,NSE,1.000000
651,22152,730WB29-SG,730WB29,,-1.000000,100,,NSE,1.000000
652,22127,725TN27-SG,725TN27,,-1.000000,100,,NSE,1.000000
653,22135,633TN30-SG,633TN30,,-1.000000,100,,NSE,1.000000
654,22176,665WB30-SG,665WB30,,-1.000000,100,,NSE,1.000000
655,22163,718CG30-SG,718CG30,,-1.000000,100,,NSE,1.000000
656,22158,759CG30-SG,759CG30,,-1.000000,100,,NSE,1.000000
657,22165,745UK30-SG,745UK30,,-1.000000,100,,NSE,1.000000
658,22178,655WB30-SG,655WB30,,-1.000000,100,,NSE,1.000000
659,22191,698TS28-SG,698TS28,,-1.000000,100,,NSE,1.000000
660,22195,660TS30-SG,660TS30,,-1.000000,100,,NSE,1.000000
661,22179,658JK30-SG,658JK30,,-1.000000,100,,NSE,1.000000
662,22211,743TS54-SG,743TS54,,-1.000000,100,,NSE,1.000000
663,22242,SGBJUL28IV-GB,SGBJUL28IV,,-1.000000,1,,NSE,1.000000
664,22265,64KA30-SG,64KA30,,-1.000000,100,,NSE,1.000000
665,22266,64KA31-SG,64KA31,,-1.000000,100,,NSE,1.000000
666,22269,646WB30-SG,646WB30,,-1.000000,100,,NSE,1.000000
667,22295,65AP38-SG,65AP38,,-1.000000,100,,NSE,1.000000
668,22343,649MH31-SG,649MH31,,-1.000000,100,,NSE,1.000000
669,22341,662WB35-SG,662WB35,,-1.000000,100,,NSE,1.000000
670,22344,ALPL30IETF-EQ,ALPL30IETF,,-1.000000,1,,NSE,1.000000
671,22440,UTIBANKETF-EQ,UTIBANKETF,,-1.000000,1,,NSE,1.000000
672,2236,702HP36-SG,702HP36,,-1.000000,100,,NSE,1.000000
